"property_id","price"
"c14f644116669a160446a945",380926327.314658
"de585856ff546e00a5a4672e",433939419.60598
"7a80663cae7c191b5d025fa0",500547946.818352
"71f80198e68fbba902650b1a",412992377.20952
"f3523e0626df8cea803ead0f",547476492.048912
"619abd5f978b1573761be86d",533783265.378618
"17a2323b855e93533a9f09f2",629654533.736997
"38e8630f2c05ea38e2257c21",511914808.461243
"1e3798d739f85ee0e5a314ca",456837019.440951
"46d0544f411bbfb6b452858c",640398529.331527
"605e7a71eecb13b23ffca0c1",449572436.944823
"7515b37b7ae7c62f3dafbe7d",460944178.048823
"28be121ada9c9303be802474",469871432.09067
"331d54f8a1bd3dabce73d6d9",779672937.219542
"22d167639ccaace593dffa31",637870111.771649
"36cd68fc3ffab79fcaa340ab",579865465.115668
"db924733e88c361cdfab874a",970092828.859831
"64eea2e9a13a8edfe8ac7027",907643020.213508
"97fe6eeed892111bfa20255b",1001747836.97926
"b54e6757829ac95e2076d954",846656130.293188
"dd59b8122458557041903207",649261396.481156
"b35c58fc1c05a77433025318",1074970565.56436
"c41964afa164d8b75f8dbe92",685138048.463844
"96b3ea80cce599b68f96f86e",699645680.549187
"a4bc87ad4f1ad97c0a63d843",1431836196.65994
"16e62269e6aa2ea052d05f71",1156290994.01789
"518b37b51f824fa0fb5075d3",1319181339.67109
"e083d83369cbc93fb94842a1",1031343647.64384
"57deff02895d5286eda10d89",1081735844.39003
"7ed35835fbe694bc237abe38",841344557.985522
"b48efa9ddf36e85164354f26",1235946237.46978
"5910c9b29a1025bada93a5e1",1403268471.02887
"10a650e8cb5425c97f08f68a",486259487.546765
"9e0feca2ec3043ae6f840631",1059440511.57716
"35ce37bbecac6b164fa21e6c",819178090.737567
"c4955010d066e013812a85ea",1120550661.03629
"d5a83c31bec18d1c3eb9af7d",703111684.979772
"70217bd08583854329722821",1025331311.44388
"28e748e7aa0a447731e06706",557704517.510769
"27929c0a3e0fd2d6d2969e03",700368804.261247
"5c5ea0d8bae75e0a5c88414f",1119649143.16182
"2233f50cf7b04791cf1ddeaa",935098893.878208
"bf430621f17dcaf17fb91ac7",646197788.082533
"d8dc9de06461e0220bc55906",781715701.749135
"d988975f8c4e6ee8fd8dc1e1",836564242.993777
"bab884e0f99df269805e83a4",878146428.068878
"8fa9b20af1508af7a01e2267",962854752.720387
"b6f195d44ddbe10b78b97191",491871827.416205
"2ab0eeac4a228d5769fb4365",362920958.624768
"347a4deda03bfdde6d1c163d",717284581.928256
"17230f18b30b94606fea047d",369241300.230854
"eab4ae491bbbe7b8ab107229",600177147.795597
"07c753474a847bf2bccd55b7",524067036.766736
"b7ce05400f0261743073e072",891170333.59788
"4a33d213841d2af537aa967a",702325287.665972
"04eb0b590ce7483c615b043b",808865122.218147
"a01a51af09a3dc387a18b58c",552672499.021815
"270b930a9e22d5016ffa4019",1145966244.0824
"5ed1320fe84a518e267ff537",1217147483.29597
"f04b574dc221473cfd616e22",669511200.696455
"6f7e390aa6135019dc5a828f",452449385.893274
"776d4a19fb3852fe6dcd3ddb",745435825.940636
"b7f164b79658952248866c34",685095886.183151
"aafeff5826516e363471e439",405735537.948157
"eba6a2b80a17a846ae560ece",388429519.063513
"90e62f8656ae504bf6175e0d",578419113.362864
"dc4331d09a1e36baaa6bde53",640405267.815048
"372d67ccb9d251e290891f0a",369070192.716742
"a7801c67a0ddd71c50ba38d3",370908544.2587
"e4d6b81f169cab8ea0244d75",516651614.228425
"cd5c6655243a4be0912bc92a",656462630.841817
"f7a7281a19733251134364fc",452260392.932484
"a716ec25a219961fbe90f367",1171266746.17841
"8bd45966c16d4eafb49ee2a2",910928008.00933
"baabbdaa5e8f69fc90d303c1",458761712.08293
"8bed46960db1b2a7954ffbcb",1158602098.96909
"dbc123f9502159d660f375ca",1157268348.26924
"a4683facc81ccda10e9ae388",1213912597.43897
"3a576586fa1aac85c2ffb75b",1028700036.61963
"b1fb98d0ba25b21c6647d423",915411946.014224
"97fa4be3ed93c37c048f507c",486730905.468487
"cf184cc576effe39c0f857b8",636181922.612985
"784f67fcb2d009d352740ed1",491523619.804534
"f4d6ce332121f814aa663fca",653713987.845411
"c87ae84ef029febca1e633e8",718197463.423552
"e876c6fd9c161861fb92ad5a",1353573749.53905
"9047c4764f2c6b1a10b87e99",948227313.412208
"234c94e9a248ae57bb5a0771",398764366.375938
"a49c2976ca4f24f3a6b622e3",366669118.490814
"ffc171cf73514bed077339a6",419373775.493455
"fba83f5feea2522888377066",471550963.796734
"1a593800d5785ecc36c25ead",691292488.135099
"ab157c9601861dc387a91b82",692606591.769411
"f87f8003f15b0fbc12609514",589069712.861886
"f44d035ea2b15b2c69d4da50",936389038.020314
"fc815b59cce7934f816f0502",781267134.256312
"32915b77ca68000ba9eed6d8",470919101.288703
"cb083fa7ff634f424a351840",557725772.872181
"4f3c7b9bc78f882f858b3d3a",511326534.701667
"53d33316e237830ad463a26b",491148524.694586
"f5d852e25d51377686c43bc8",633978427.273355
"64731b6eaf4fd2bb6c155013",656679699.360389
"dad7e45e4706ab2564ef9cf1",427838536.984088
"255914e9b13ad94efa6ed365",957944334.147552
"5a8950a64b4aea4ac13dad45",531317914.223987
"70f51b4abf26651111305b1b",1088992690.39199
"8919ca18fff7571002e440ec",973874081.474556
"f776a4e0c8c82b3d29756b34",1213912597.43897
"7ea4af39a7e577ffbd600f0d",662055027.138592
"45fc0d46c7a4df7ff6976fce",440320368.573881
"7cdcecc706fc7c79cce45b20",989851209.93926
"3503f56e09e639be4762ff2d",802049475.991833
"f70ac0d227db6f5333aa821e",540617028.170631
"20db610da64f80afc1621b12",977600990.428403
"c80ef212c870e2f20ed2234a",750456560.360427
"7dc68d5cac1b7fcdab35586e",648511504.248943
"a478fb93a131fee4119bb9f9",767250138.732038
"7749b2b534213ec7b536372b",871604290.84211
"43e59f5312e304fc21c1e052",763530555.303979
"82a7920524816f3db7f5a4ca",861573380.297684
"1a7e331d9ff88ae5efafa8ea",682123574.798817
"a57350d4c79a415137281cb7",332376403.784371
"f3a6132006d54d0e22a17e84",1003402892.14794
"14caab87a129f51b2b70508e",435396378.706757
"ba2423d79744d763aa3744f8",498813689.046065
"1caac10c1121a795a172889b",906135110.14297
"40768729f2697b87ed6519d1",727495560.579437
"843234d3c6c20bb60a17fbee",798343184.485481
"cd2e4dff930a1c7a1a569992",603988021.946282
"5a6eab133b7e95155f6a9012",968807539.763797
"5bba6c40aeb129c433d2c58e",1235971258.83442
"ad3c644b506498127c7beef1",647332326.170491
"a379656c49f4cb1cfc5b3f03",601100485.105857
"998c1a6ace613d8a7468ba5c",1067533842.75661
"dd610d7ece83bb02dcd7a22f",379871956.456671
"539467d04a2b3e78c592b11b",430235191.644193
"e40fe4ac43cabe82c03dda59",431192984.77667
"5561eab714583013b422e7d4",707236484.904303
"d9110b2b5b1c02766da9e24e",473945073.307283
"c72cf05b93b9c290c063b08b",566900030.031614
"d71cc157c0c43935989009f5",697734648.788733
"4199eaa19ddf8ac436bb2ba3",1001455711.06683
"d23d12bd86def2657038a481",452260392.932484
"ca438e13d8aa6285858da0aa",799200898.989839
"a173eb804f4bcf6bfe889417",1171266746.17841
"9b3677d498c2ccf69c756ec7",1213912597.43897
"f8c787390e4c6d2e99fc7c3d",395652688.880015
"a188aa896d1b4520ccd6b65f",474996671.865827
"9fa39c9eb4b10a20dda6c3c2",657750888.461856
"7bc9022fa1eadbd9ab39acd9",698776407.032674
"46f0731f62232b32eb733dc3",509631807.615039
"b6767d1e329ff5e28c42f632",531591698.635945
"abde4b06769fcb1d5577fa7f",658250644.415387
"1496d159d31717ce254f67a7",463207151.627302
"1470749d0d2551a93827e441",514474961.765723
"3ac517f74dbf8cdc8feadfe8",769094063.179504
"fc6616c62030a53d2aa46b12",742310067.345997
"8497f34947cb4c0ff18a0eaa",850442652.433842
"3b2936127f5a4684a1d3de22",751058130.308483
"dab58562904cd13a93d913e1",744759370.51477
"69d1e47b6bdc57512f1838a5",950655376.222628
"23c7f9a0534a4ae6a24e38a6",878500155.421404
"640e9fe41fb79ecba89d8951",1062000380.24452
"31f6a25d56f3bb36386d07ae",689813932.460417
"bfb30ae71cdca27f5a5494c6",1106260069.20764
"baacf0dbd690644d74f3a929",873236515.291874
"cdcb874d2e62220d12230632",840987867.604358
"1421bdbd9cf7572b799b732c",1223443480.52336
"ee9e5adab1455d38edfcaa6e",854774036.357617
"1fae43a9450fae02919962b9",884269743.759659
"5f9ee280509afd55d24f39b7",732372833.075836
"82902f2082dd405ab538ff58",851261742.800132
"eae52c81f779a61f57cb5b58",950490298.796347
"4ec0aee1b202642d2739068b",1044055064.77103
"f4c6c3210a3c2eb935c6d5bb",1208577492.63385
"14a14706d405569501327924",396076360.976038
"146a5a4f3d111dc7b955ce42",1107661941.21701
"99bdce7cdea643b0442976f5",813927670.657217
"733c7cdfd50db77066a67140",649639256.922409
"de328410e22767c66d919423",508880500.373002
"d0116b53467b3081664fb268",720905449.271503
"dc722ea5c4d62773f9fb6bbc",382380545.209609
"e84605e3aadd50b064c8eac3",1243833623.93694
"31a3719e57ab1425e7267fad",695193791.824248
"34993717af3f861b9735df6e",1028739985.66516
"543822711986a454cfd764e3",1037511538.43551
"5bbc4ff9cc3ddacb39469e27",477146916.017319
"d7ced905983af0800c19b7fe",607802247.32613
"02d5bac2567ee9e19041ad42",1317208403.53237
"f4897a8a0a911a2acfb8e8c7",1171266746.17841
"4ba19ab08d1fe7f72d0dd37a",991214589.996401
"b7c07f8afe037d55bddb8e41",377172269.89683
"40b20b5a3a986802d64f7675",545304750.817153
"01fb5931cb55f5308382818e",936181605.308361
"7cd0c7174b957df1f004fc88",1008740638.74291
"ca13bacbf6dc8d1b09fe4c67",742496233.415019
"0ed0dc77661be57aab63bc83",361699503.794599
"d03558acc19951a882bd568b",438566841.281832
"b8cca0d70fb46f3a31473e98",771695628.210113
"f665a58fa8eda69547c1a159",862602134.43371
"8aa5ae4637ba83e672cd3ab9",707445365.427004
"a6da1996f66e545041d920d6",524445981.452597
"b828609eff041a68fa243a12",533277657.239408
"3f39a260b81dd7de1dff2b31",390055974.270825
"40fd167916ff071afdc44792",1276582878.51492
"6ca31945172976c3a11732c6",1316992913.03176
"1437d1f1601d26a3dca7594f",753940814.461397
"ebab054e5f256bf4e382002a",1213912597.43897
"0838d0df248d723da4e25ea9",492919964.358152
"7a134e45b9ebe710c6c6efe6",805881653.962855
"6e9c7f27d6b89c5f9696fae6",368405089.270615
"bd12c705950c46e679c34bf6",1158602098.96909
"fa2c1092f17ce021964f8953",888328893.090721
"e3202b635974f7a3367c0ff9",1001455711.06683
"49bdf0f970af03d83a57dcff",607802247.32613
"91af29fa680d8033188ffc39",398282318.35999
"cb626b981c0997d254388e76",430235191.644193
"155a8e4186d1626fdda4d0ee",485178379.882779
"d337476c2cfa780518523a6b",453535705.993765
"7c3ea8523ece273991a190da",939269104.604043
"674c02227165e1c7189c54e4",1198866688.57614
"17056748001fd65cb961b384",1171266746.17841
"f56bca5bebfc765162c8cae0",980190815.711278
"5f4b0ec9c7452b888b33c3e8",523193707.459927
"13dbc077e552640736267a49",453765456.492677
"cb645955c851790e83e696a7",940487144.365244
"649cca8c83352caf7442f20a",562266312.016513
"fc8836e71725949c5f3fa7f7",1301364193.55508
"4f431d80287051ca323f2c08",712565774.905792
"42defcc69fa22e4c858f3c24",1064076175.99156
"291a2f9022933c9d81311e81",1064076175.99156
"d48a061a2040d851937413aa",1064076175.99156
"55d2ad80322427ee3426dceb",1007138332.42163
"8c41bfacbc1a6ab831b26fa8",940487144.365244
"c7214222fefdd8d2ad7f8f8f",727575094.517763
"b3d9a095c9c73004643c9e78",1064076175.99156
"d49aeae19e13909e75dda2b6",1119101388.40423
"dd10dcc52d2549df85f2a8ec",722451820.672305
"6732b448d2e4f32679f235ad",1078163343.52885
"f08a5c2992cfee4c0910f68c",1064076175.99156
"e3a62f080c25f404ca995e06",767422445.979073
"7634d584c3042533942e2dc0",1209681589.25481
"ae58dee872922a9c678dbfcc",1186824264.32847
"5ec01e911785dbd5b49b166c",626158653.018583
"9bc12d9c9ad95064412c3413",1262082478.86199
"7acdaa0cee1ee62e15f4490b",702878251.525917
"d76d5b14d0acc5295b8057e2",811147718.033379
"32f3364ac1fabdd13db1cfe5",366089267.685013
"8cab957b322f1aba06bae4ad",683688738.950223
"e3dc8b417819e9afe3fc7d0d",512613922.955112
"c71fbecd8f7310c201adbf40",626715107.48142
"54c9bffcdc46819f67e4b3d1",884564344.303144
"4d94a2295f612b96264a0db8",1028739985.66516
"874f4a836cb74be301e068cd",881730010.70619
"a18925f908acda4171bfbe36",915188067.12099
"a587c7419568288d68c46feb",1105966063.63143
"19994da77ce4f2db3efe6660",396914560.191841
"9c4dece6127f1f3f3bc1e0f7",374061467.158644
"09c28a830f8093802384071c",392505020.172082
"5766f7cfab59c920081e3046",374061467.158644
"964b7d9de17c1ce396fb83fd",346101505.103018
"44f77a86369d6607753adc09",791477285.218097
"7f25471be85adf0baeb8ebbc",580750015.77646
"6859481703fb0cb34c1e564d",417075635.997791
"7ba0c14dce0cb09ef5735d9f",565960929.800549
"62cd6a29e98a5b7a5ad38050",859033631.782395
"9c6d7e6260e4fe83d43706d4",616651877.269917
"5dbcb55dbba823dc31b041f6",1332180312.94118
"85abc5c0353c5b678f087824",714458965.0564
"56dd1bc39664f8e9f316851b",474663006.886222
"b23341faa7307d9d6009c6d8",624652172.197088
"2af941adae2e8dfd66542055",530197951.089284
"268f887f25d416dcd3c0c9c2",802049475.991833
"9ddc7272fe43f07035d3da63",1333414419.43465
"4002635ca8b087877ad22d5b",1044858900.87532
"b515b1caa608ff42574e5a06",726942690.571151
"710542343cece039a279dbee",765107910.859425
"187a143dbd6d4bd81d6d9c32",401771894.198854
"26db92c003c8e67d92d88aaf",720553808.387615
"641ac8f4f60ae2b9cf6add93",698883304.932348
"784714647351cb6745c867b1",765107910.859425
"5fcf1e2ab4edf13ec844decf",662055027.138592
"2575d932e98c421bbb38b267",676982199.916993
"af9d2f5f62bf74a7fa9c74f4",1108934706.6893
"4db8d529af9f718e6d81a85d",430235191.644193
"9a3368605e5f563e29182f3b",1038199970.08251
"5ff696d8369101b6dc60e2ed",548948670.774907
"95ade3ab8dc04237acd6441a",441660163.113824
"607ed21e896eb5ffb50d5ead",534300624.605781
"40d9a852bbed67a6036c6d8b",844789359.74389
"97badba651a94721af5df3f0",697734648.788733
"b2f089146c30929c4836f0fb",558010938.065315
"936307e2f478c3ff7b9652e3",739453088.11964
"b6d5cb459999de084965e993",937006748.779587
"aeb66f808982c6308d891f55",532839945.04471
"cf8418c60f4e54dfa09b1e6e",649361855.611062
"1dcf71e8fbfef2c6534576df",887822048.568347
"c78b16f05ef58855da0d4f2f",511791042.110815
"19ecf1fc86396ada203c2a19",565593532.875021
"985fc7ab5aabf1831ce3d298",874028044.251527
"8aaeae6bcfcee5ad928ce28d",957794197.106842
"1a93cae134c79a43b13ce656",1001455711.06683
"ffad647e8ee35eaea6378fb6",821011538.155766
"c21a3eaa136ef8a912ce7b74",1031261721.01297
"fabe0f299a4e4bc6f51d54b9",694977384.269761
"5af99278b1091dca9b0b0332",562266312.016513
"3f0c845deec1c24472a35efd",1340141898.48767
"c10f25fd39dd36287a6cde73",1301364193.55508
"f37d31c512866b575780c4b7",1213912597.43897
"5d34f871e5a5cb3a655a0b13",712565774.905792
"95bb852a958d7b16fd676e3c",1078163343.52885
"24857a7a80d5f13a52eeb054",690070164.684633
"f9796e9d13fe1becef435e54",1274157009.16696
"1c2739878e452a340a4e8972",988022676.023825
"698f3f1929a2dbbc69865b65",452448571.907119
"bc230105784ca8640e499ca2",390055974.270825
"622fdba953206a65224f2c82",383745325.939212
"6765fc17d98c08142d3d7757",981207587.032701
"6f35fcba4ffd6a58bce85892",393815470.764978
"d8654c08e95b39e3b4891cd9",718384062.91738
"33305df46dc2186c7e3f727e",980190815.711278
"0cec193a20d720af010383b1",492919964.358152
"734efe04fa6b326ae1d072e8",373639122.917277
"69190139558b2ef3eface18d",405927424.107216
"bb084299ad23f245d7cc5b69",456363814.424916
"d4c7b3372d70b898b167b92a",821011538.155766
"4a119b1bbf04b4bd6051c5b1",656462630.841817
"f844345b6224bc76bc3c6f91",445830528.245806
"052505ca8210e5e651fc0b63",682118799.878958
"5731cdf8cac0b8371d786c90",862602134.43371
"594d8d78af90086bf8cdf09c",747517106.252338
"fcaddcc78938f3a234dd2d3f",371812956.849531
"1574958978c9b5d23d9521b5",646829816.380353
"55902baa0ece72e2e8c869d6",761436886.585203
"46161effff173111bb6c3a32",1151833335.125
"b3fcd9cbfd485e4e1da6c89c",400044550.587894
"213ddc1761cd6b018349786a",698149934.90366
"be3b1df5f008636e14bec3fe",1117908576.40841
"dd27922be5b6f730f8b4e058",521071217.023666
"cd2aeb1b2649ef421102def7",483733931.469168
"a226b4af016a772dc7e39ac8",1000750040.5806
"dcef5b332fd31d0ed8d754f3",387650507.54241
"481492907baba4574d4a6f35",1001455711.06683
"10e5e54ab66b58b3f41ec381",583532024.987811
"d48866a153ea0fd23a858cd6",471475662.637646
"d273a2075d28e343a657d9de",875575151.819539
"90a711f776d53cf654614649",770386680.942287
"f87c76eb5071c5b309e3ac3a",453829042.514239
"74df03749e60c216a3e1292f",483180929.314322
"03a84af05df0f577e09d60c1",844789359.74389
"78682041182f01ee4db04e8e",1158602098.96909
"25c76b5a1da0c2d8158b3732",821671765.915577
"af8f09175265e1546200ff86",634978163.79806
"c8d4ffb290aa9cea002e8d67",459250433.39969
"cb89ad8156c3428ac80a4db3",562009550.134123
"7602cb1e6fef087d8ee81aac",827124711.826308
"00c75d59ed4777481a50cbd3",538853151.93667
"fd36cffb856c2a14982a5fa9",714018318.403998
"06ccfa37fa6b011ac38422de",377531271.881386
"257b533b6a66b40d0f097c55",709935335.324956
"736eef4bb36681acbcc3c41b",512149415.022945
"e1a4437b17f7bec650d8cd97",433175328.700679
"ecabfcb8ce9bb47ec3089c7e",433175328.700679
"a5a46af0c9fb5c0a03855660",457932995.234071
"920b50f4355cd2674ceee068",725754529.671221
"410e5af026805ec8088f2e71",910743509.458466
"efa0c01632d13ab59f629ab1",747168807.008286
"5965d19a68a8414b0419bc68",971568870.965017
"64955a117f2d9264eb59fa82",436903055.364198
"8cd46b5c9cbd056d3712f155",452448571.907119
"65f736c3fee3d14c31a57d1f",501258685.703243
"66e9c614882d58c022de7a2c",862602134.43371
"8c787c1e6161b18601e6d7de",347489220.964427
"29a115ba5b198689fce5f93b",391139924.832845
"de8ee990e70c8e5ad167dc89",597547114.244459
"0b65098a19c2fc1caa6577ed",1001455711.06683
"70ea0403b722a1dae1ff9b18",821011538.155766
"5c77e242474e477513b60ad8",413220921.661123
"1655a92b20740a11a5889519",400723415.284027
"1709b1446b20b21482dd2d36",799200898.989839
"e5dba7fa0cfb81488b0c331e",658068688.211123
"d09dc3a3270073e5f1cb353c",656462630.841817
"368e740cb71b9175fe5b7b6a",980190815.711278
"b8a8ad4c0215077d3e5aa472",1097837186.27152
"1f4a78e094987ce29f054fb8",378094716.049126
"aae3a99ac764b8e9bfc562cf",689682627.689413
